fuel_type,mpg_city,mpg_highway,co2
gasoline,20.8906,24.959,397
gasoline,19.2932,25.478,414
gasoline,20.5865,24.9358,400
gasoline,19.7311,23.1173,424
gasoline,17.1533,23.3736,454
gasoline,12,16,634.7857143
gasoline,18.927,26.2583,411
gasoline,18.0431,25.8037,426
gasoline,12.937,20.656,572
gasoline,12.924,20.212,577
gasoline,23.808,32.1028,328
gasoline,23.808,32.1028,328
gasoline,24.3683,36.5736,310
gasoline,15.9535,23.6407,475
gasoline,16.7042,23.9047,460
gasoline,16.2544,23.5747,471
gasoline,11,14,740.5833333
gasoline,14.5898,21.7799,517
gasoline,15.7274,22.9126,485
gasoline,15.8028,22.9126,482
gasoline,24.0184,33.1568,322
gasoline,18.1909,25.105,427
gasoline,17.3756,23.0848,457
gasoline,17.7132,25.3079,436
gasoline,22.3993,28.9613,358
gasoline,18.117,24.2748,433
gasoline,16.9285,21.702,475
gasoline,11,14,740.5833333
gasoline,17.821,25.4128,434
gasoline,16.8538,23.1778,465
gasoline,14.1316,19.216,557
gasoline,14.3609,19.6917,548
pi-hybrid,35,40,193
pi-hybrid,34,38,200
gasoline,23.421,33.1566,330
gasoline,20.2278,31.7753,368
gasoline,19.6583,30.1602,382
gasoline,20.5651,30,369
gasoline,12,16,683.6153846
gasoline,19.585,28.7014,387
gasoline,19.7288,27.1619,393
gasoline,22.417,29.8852,350
gasoline,19.7288,27.1619,393
gasoline,18.6328,27.9984,406
gasoline,19.3356,27.7366,395
gasoline,19.7311,28.3185,386
gasoline,18.927,27.1633,402
gasoline,23.3858,30.7898,337
gasoline,23.3858,30.7898,337
gasoline,11,16,683.6153846
pi-hybrid,31,37,214
gasoline,27.8749,37.9529,279
gasoline,27.8749,37.9529,279
gasoline,18.9487,28.4333,399
gasoline,19.0476,28.7452,395
gasoline,25.9151,34.6815,303
gasoline,25.0262,33.3744,315
gasoline,22.8912,30.1602,348
gasoline,29.8859,34.6313,278
gasoline,30.1161,36.1595,271
gasoline,11,17,683.6153846
gasoline,25.2036,35.7879,304
gasoline,25.2036,35.7879,304
gasoline,22.2876,31.5415,345
gasoline,22.4655,32.7237,338
gasoline,22.4655,32.7237,338
gasoline,21.824,30.3494,354
hybrid,40.3222,38.8285,223
gasoline,20.7095,30,366
gasoline,23.808,33.7731,322
gasoline,21.5376,31.0408,354
gasoline,10,12,807.9090909
gasoline,23.3858,31.9159,340
gasoline,24.2285,32.2893,327
gasoline,23.4563,31.2288,338
gasoline,25.2036,35.7879,304
gasoline,22.2876,31.5415,345
gasoline,21.824,30.3494,354
gasoline,22.4655,32.7237,338
gasoline,22.0382,28.4463,361
gasoline,23.808,33.7731,322
gasoline,21.5376,31.0408,354
gasoline,23,29,355.48
gasoline,11,14,740.5833333
gasoline,21.5376,29.4644,361
gasoline,22.6076,30.7555,344
gasoline,17.821,24.1681,443
gasoline,18.1909,24.6935,433
gasoline,16.6294,22.3807,476
gasoline,22.0955,27.0576,368
gasoline,21.8954,27.5494,367
gasoline,20.6019,26.9699,385
gasoline,22.3944,29.3376,353
gasoline,19.2317,24.6674,415
gasoline,11,14,740.5833333
gasoline,20.0221,26.7761,394
gasoline,13.3638,22.8764,541
gasoline,16.1057,24.5071,466
gasoline,14.9687,24.9529,487
gasoline,15.0426,22.0964,503
gasoline,19.1739,28.6091,396
gasoline,13.766,19.6477,559
gasoline,16.4796,24.9093,457
gasoline,16.5545,27,442
gasoline,12.5134,20.8771,582
gasoline,10,12,807.9090909
gasoline,21.6907,31.0057,354
gasoline,19.814,29.8817,379
gasoline,25.1342,33.7731,312
gasoline,21.6673,29.7091,360
gasoline,18.4859,27.7421,401.5
gasoline,18.7066,28,404
gasoline,17.2268,24.2996,448
gasoline,17.2268,23.8388,454
gasoline,15.4251,22.9789,493
gasoline,15.7274,23.7728,482
gasoline,18,24,444.35
gasoline,24.5551,30.1317,334
gasoline,19.875,27.1496,383.5
gasoline,19.1456,26.7746,396
gasoline,19.1456,26.7746,396
gasoline,19.8643,27.142,392
gasoline,19.1456,26.7746,404
gasoline,19.1456,26.7746,404
gasoline,21.8954,26.6469,365
gasoline,20.8,26.7692,382
gasoline,21.5376,28.4463,365
gasoline,23,26,370.2916667
gasoline,13.0982,21.0406,561
gasoline,9.9119,16.6834,731
gasoline,9.9119,16.6834,731
gasoline,9.6906,16.1797,751
gasoline,9.6906,16.1797,751
gasoline,16.2544,21.7131,486
gasoline,16.2544,21.7131,486
gasoline,15.9536,21.4451,490
gasoline,16.4811,28.302,437
gasoline,26.8552,36.0301,292
gasoline,16,22,467.7368421
gasoline,22.3944,31.6665,344
gasoline,25.1342,33.7731,312
gasoline,23.2447,32.5377,333
gasoline,25.3391,33.6283,311
gasoline,19.7311,28.3185,387
gasoline,16,23.1116,493
gasoline,24.9471,32.1759,320
gasoline,19.5853,26.9053,398
gasoline,16,23,468
gasoline,16,24.0365,468
gasoline,17,22,467.7368421
gasoline,16.3098,22.1406,494
gasoline,15,21,523
gasoline,15,21,523
pi-hybrid,34,33,223
diesel,31.925,42.2412,284
diesel,30.1512,40.3193,299
gasoline,27.6717,37.7738,281
gasoline,27.9425,36.9949,283
gasoline,26.7869,35.7879,293
gasoline,28.5494,34,290
gasoline,14,15,634.7857143
gasoline,26.6501,31.5415,308
diesel,31.0756,41.7197,289
diesel,30.1512,40.3193,299
gasoline,27.4002,36.7543,286
gasoline,28.1452,36.9348,280
gasoline,26,35,301
gasoline,23.7377,31.5415,331
gasoline,27.8377,37.6313,282
gasoline,23.3858,30.7898,337
gasoline,27.1281,35.7879,291
gasoline,14,17,592.4666667
gasoline,29,41.4291,264
gasoline,22.3944,33.0332,338
gasoline,22.0593,31.9939,345
gasoline,27.992,39.0216,277
gasoline,28.1962,39.276,274
gasoline,25.6879,31.7913,317
gasoline,21.8954,28.8926,363
gasoline,24.9259,30.034,330
gasoline,24.3683,30.034,335
gasoline,25.7569,30.6012,320
gasoline,15,18,555.4375
gasoline,23.5971,30.9153,335
gasoline,28.1513,36.6766,282
gasoline,22.3944,29.9708,351
gasoline,27.1962,35.0586,292
gasoline,22.1809,30.8811,350
gasoline,22.6786,32.2272,339
diesel,26.4446,32.7237,352
gasoline,21.7524,30.1602,358
gasoline,21.6785,30.8836,355
gasoline,8.7889,14.1373,840
diesel,26,30,377.037037
gasoline,12,17,634.7857143
gasoline,22.8034,27.3644,358
gasoline,22.2207,28.2391,359
gasoline,19.8764,26.2896,397
gasoline,19.9857,26.4203,394
gasoline,25.8394,33.8472,305
gasoline,26.028,32.9303,308
gasoline,19.3663,27.4851,398
gasoline,16.9285,24.89,469
gasoline,21.7524,29.5912,358
gasoline,23.8782,34.1416,321
gasoline,10,12,807.9090909
gasoline,25.8394,33.8472,305
gasoline,26.028,32.9303,308
gasoline,21.1004,29.1824,366
gasoline,22.2564,29.2653,354
gasoline,20.3418,28.6426,378
gasoline,20.3418,28.6426,378
gasoline,19.3663,27.4851,398
gasoline,22.3944,30.5068,348
gasoline,21,29,368
gasoline,16,24,488
gasoline,10,12,807.9090909
gasoline,20.3124,29.5278,376
gasoline,20.3124,29.5278,376
gasoline,14.2845,21.2439,530
gasoline,19.5739,28.5535,388
gasoline,26.4716,33.3906,305
gasoline,21.9668,30.0971,356
gasoline,31.5612,39.8483,256
gasoline,19.8036,28.8283,387
gasoline,18.9105,26.9624,408
gasoline,19.5112,26.1609,404
gasoline,13,15,634.7857143
gasoline,19.4367,26.0629,405
gasoline,22.714,29.8341,349
gasoline,21.9775,27.5087,368
gasoline,28.6542,37.2791,279
gasoline,24.9954,34.3867,314
gasoline,24.9747,33.4286,318
hybrid,50.9562,52.6681,170
hybrid,44.1939,47,195
gasoline,25.2941,36.0541,302
gasoline,18.6853,29.3211,397
gasoline,11,16,683.6153846
gasoline,18.341,26.6614,416
gasoline,24.9081,33.5432,317
hybrid,17.5986,23.573,447
gasoline,17.5807,23.5036,452.5
hybrid,17.5986,23.573,447
gasoline,17.5871,23.5099,452.5
hybrid,16.276,20.964,490
gasoline,16.6914,22.2367,474.5
hybrid,16.276,20.964,490
gasoline,16.6478,22.1973,475.5
gasoline,10,12,807.9090909
gasoline,27.4002,33.342,298
gasoline,19.3338,26.2106,405
gasoline,21.7524,28.3824,364
gasoline,18.3385,25.2823,423
gasoline,21.1067,27.6779,374
gasoline,18.0431,23.5087,443
gasoline,18.2647,27.0342,416
gasoline,21,25.7896,386
gasoline,17.8951,25,423
gasoline,18.7066,25.0209,419
gasoline,10,12,807.9090909
gasoline,17.1489,25.0569,444
gasoline,20.9266,24.9487,392
gasoline,17.45,24.759,442
gasoline,17.3756,22.7798,454
gasoline,13.7484,17.5732,586
gasoline,13.7484,17.5732,586
gasoline,18.9487,28.4333,399
gasoline,10.7629,18.7339,667
gasoline,11.1027,19.5388,644
pi-hybrid,32,37,215
gasoline,15,17,592.4666667
gasoline,14.8182,22.5804,500
gasoline,24.6475,31.8536,324
gasoline,20.3848,28.5101,379
gasoline,21.7491,29.5079,359
gasoline,17.434,25.3065,439
gasoline,17.365,23.7388,450
gasoline,21.5646,29.9915,360
gasoline,27.7395,37.295,286
gasoline,33,39.8469,246
gasoline,31,36.1,267
gasoline,15,18,555.4375
gasoline,28.7092,35.6705,282
gasoline,15.8028,21.5792,495
gasoline,16.266,22.7951,476
gasoline,16.2783,22.8929,465
gasoline,14.9703,21,522
gasoline,15.8028,21.5792,495
gasoline,16.3105,22.8542,475
gasoline,16.2647,22.8774,465.5
gasoline,14.8523,21.225,517
gasoline,14.8943,20.3686,524
gasoline,15,19,522.7647059
gasoline,15.1221,20,522
gasoline,14.8943,20.3686,524
gasoline,15.1221,20,522
gasoline,20.9627,28.4463,374
gasoline,15,20,523
gasoline,15,19,523
gasoline,15,20,523
gasoline,15,19,523
gasoline,25.7223,30.9107,319
gasoline,24.0045,30.364,335
gasoline,11,13,740.5833333
gasoline,23,29,341.8076923
gasoline,13,15,634.7857143
gasoline,24.0045,30.364,335
gasoline,21.5376,27.1633,375
gasoline,18.117,23.9706,438
gasoline,14.3609,22.5804,517
gasoline,15.9536,23,468
gasoline,15.9536,23,468
gasoline,16,23.3764,455.5
gasoline,16,23.3764,455.5
gasoline,14.3609,22.5804,517
gasoline,14.3609,22.5804,517
gasoline,12,17,634.7857143
gasoline,15.9536,23,468
gasoline,15.9536,23,468
gasoline,16,23.3764,455.5
gasoline,16,23.3764,455.5
gasoline,18.1909,23.4426,440
gasoline,14.1105,21.4447,533
gasoline,14.3609,21.9137,523
gasoline,15.5764,21.78,497
gasoline,15.3489,21.578,504
gasoline,15.5764,21.78,489.5
gasoline,14,17,592.4666667
gasoline,15.3487,21.5779,509.5
gasoline,13.7484,20.7732,548
gasoline,14.3609,21.9137,523
gasoline,15.3489,21.578,504
gasoline,15.5764,21.78,497
gasoline,15.3487,21.5779,509.5
gasoline,15.5764,21.78,489.5
gasoline,17.3756,22.1807,459
gasoline,13.5947,18.0543,582
gasoline,17.5243,22.3141,457
gasoline,14,18,592.4666667
gasoline,17.5243,22.3141,443
gasoline,23.2696,30.3241,336
gasoline,26.779,35.4868,294
gasoline,23.2696,30.3241,336
gasoline,24.2578,31.2915,330
gasoline,26.779,35.4868,294
gasoline,26.779,35.4868,294
hybrid,48,43.0402,193
gasoline,27.7395,38.0722,282
gasoline,28.4148,40.0257,271
gasoline,12,17,634.7857143
gasoline,19.0003,30.0971,389
gasoline,15.9536,25.0202,466
gasoline,15.0462,24.6279,486
gasoline,15.1221,23.3102,494
gasoline,14.0551,22.5138,523
gasoline,13.3461,22.0226,546
gasoline,15.0462,24.6279,486
gasoline,12.9929,20.5813,567
gasoline,14.0551,22.5138,523
gasoline,18.3385,26.9053,415
diesel,17,21,565.5555556
gasoline,19.0003,30.0971,389
gasoline,19.0003,30.0971,382.5
gasoline,15.9536,25.0202,466
gasoline,18.3385,26.9053,415
gasoline,18.3385,26.9053,407
gasoline,19.0003,30.0971,389
gasoline,19.0003,30.0971,382.5
gasoline,15.9536,25.0202,466
gasoline,15.0462,24.6279,486
gasoline,13.3461,22.0226,546
diesel,18,22,535.7894737
gasoline,15.0462,24.6279,486
gasoline,18.3385,26.9053,415
gasoline,18.3385,26.9053,407
gasoline,27.6673,36.8753,284
gasoline,24.9259,29.7811,332
gasoline,22.8912,29.0199,353
gasoline,22.0382,29.7178,356
gasoline,19.5124,25.6084,406
gasoline,19.7311,25.6735,403
diesel,21.6809,29.5278,413
gasoline,14,17,592.4666667
gasoline,17.5986,24.5623,440
gasoline,19.5124,25.6084,406
gasoline,19.7311,25.6735,403
diesel,21.6809,29.5278,413
gasoline,17.5986,24.5623,440
gasoline,18.7066,26.3877,410
gasoline,18.6233,24.0506,429
diesel,19.5082,28.1835,450
diesel,18.7529,21.9996,506
gasoline,16.7042,23.5087,463
gasoline,17,22,467.7368421
gasoline,15.7274,18.063,532
gasoline,18.6233,24.0506,429
diesel,19.5082,28.1835,450
gasoline,16.7042,23.5087,463
gasoline,18.3753,24.7589,424
gasoline,14.8943,15,589
gasoline,14.8943,15,589
gasoline,18.9954,28.1266,401
gasoline,21.4659,30.034,361
gasoline,21.4659,30.034,356
gasoline,18,23,444.35
gasoline,20.6379,28.5095,377
gasoline,24.4382,28.1937,339
gasoline,20.8174,27.8702,378
gasoline,20.8174,27.8702,375
gasoline,20.2399,27.3239,388
gasoline,20.6741,26.9051,385
gasoline,18.4122,26.2248,416
gasoline,19.4394,24.9224,412
gasoline,18.2644,24,432
gasoline,14.3609,22.5804,517
gasoline,25,31,329.1481481
gasoline,19,24,423.1904762
gasoline,18.8533,25.8035,414
gasoline,18.8533,25.8035,414
gasoline,18.4483,24.5623,427
gasoline,18.4483,24.5623,427
gasoline,16.5545,21.8468,477
gasoline,14.2845,18.6021,556
gasoline,13.3638,17.6421,591
gasoline,17.365,23.7388,450
gasoline,28.0536,37.4754,280
gasoline,25.2155,32.8481,315
gasoline,15,20,522.7647059
gasoline,22.8412,32.1334,338
gasoline,25.2155,32.8481,315
gasoline,22.1051,30.9215,349
gasoline,23.9633,34.7125,318
gasoline,23.6099,34.0585,324
gasoline,23.0533,32.7247,333
gasoline,21.2231,30.0907,362
gasoline,18.746,28.0773,401
gasoline,20.9585,30.1586,365
gasoline,21.2231,30.0907,362
gasoline,15,22,493.7222222
gasoline,18.4483,27.0928,411
gasoline,20.9585,30.1586,365
gasoline,17.8951,25.5432,430
gasoline,19.9737,26.4199,395
gasoline,27.7395,37.8335,282
gasoline,28.0536,37.4754,280
gasoline,25.3855,32.4727,316
gasoline,22.8412,32.1334,338
gasoline,25.3855,32.4727,316
gasoline,22.8412,32.1334,338
gasoline,17,20,493.7222222
gasoline,25.3855,32.4727,316
gasoline,22.8412,32.1334,338
gasoline,23.6099,34.0585,324
gasoline,23.0533,32.7247,333
gasoline,23.5109,35.0555,323
gasoline,23.0504,34.967,326
gasoline,22.8498,34.1656,332
gasoline,21.3872,32.1612,352
gasoline,19.3571,29.0383,389
gasoline,21.1633,31.4785,357
gasoline,18,21,467.7368421
gasoline,19.3881,28.5059,390
gasoline,19.3571,29.0383,389
gasoline,29.4867,39.5547,267
gasoline,29.4867,39,269
gasoline,27.1962,40.2606,277
gasoline,26.6501,35.4237,296
gasoline,28.0101,37.4148,280
hybrid,26.821,31.8807,308
hybrid,25.8251,30.4122,321
gasoline,33.2597,40.6328,242
gasoline,19,22,444.35
gasoline,36.8736,42.9477,225
gasoline,32.6414,39.7448,249
gasoline,34.5274,41.3854,237
gasoline,23.6099,34.0585,324
gasoline,23.0533,32.7247,333
gasoline,29.4867,38,278
gasoline,28,37,287
gasoline,16.4046,24.2005,464
gasoline,15.5828,22.6442,490
hybrid,28.0777,33.0331,296
gasoline,18,19,493.7222222
gasoline,17.8364,25.1798,433
gasoline,17.7408,24.1609,442
gasoline,24.3407,32.2701,323
gasoline,24.4327,33.5563,319
gasoline,24.3407,32.2701,323
gasoline,24.4327,33.5563,319
gasoline,22.2225,31.9615,344
gasoline,22.8339,29.6545,347
gasoline,22.2225,31.9615,344
gasoline,23.3688,32.2497,332
gasoline,18,20,467.7368421
gasoline,22.1051,30.9215,349
gasoline,23.3688,32.2497,332
gasoline,22.4161,30.7898,346
gasoline,20.8906,30.5383,365
gasoline,22.4161,30.9153,346
gasoline,20.6741,30.3494,366
gasoline,21.9462,31.166,349
gasoline,22.8873,32.1649,337
gasoline,23.0533,32.7247,333
gasoline,19.8477,29.2091,382
gasoline,15,20,522.7647059
gasoline,23.0533,32.7247,333
gasoline,26.6501,35.4237,296
gasoline,28.0101,37.4148,280
gasoline,21.9668,28.2686,362
gasoline,18.117,23.6408,439
gasoline,20.3187,26.1702,391
gasoline,14.1315,19.0604,555
gasoline,12.8619,19.2495,584
gasoline,12.8234,18.7387,592
gasoline,13.2725,18.287,587
gasoline,15,21,522.7647059
pi-hybrid,82,72,51
electric,125.72,102.55,0
electric,124,94,0
gasoline,19.9,29.1,382
gasoline,22.1,29.5,355
gasoline,19.6,28.6,388
gasoline,21.7,28.4,365
gasoline,19.5124,28.5101,389
gasoline,21.8,28.4,363
gasoline,19.5,28.2,391
gasoline,24,29,341.8076923
gasoline,14,17,592.4666667
gasoline,21.7,28.1,367
gasoline,19.5,28.4,389
gasoline,22,28.4,362
gasoline,21.4,28.1,370
gasoline,19.5,27.9,392
gasoline,21.3,27.7,373
gasoline,21.4659,27.6137,371
gasoline,21.6,28.1,367
gasoline,19.3,27.7,396
gasoline,21.1067,27.4851,376
gasoline,14,16,592.4666667
gasoline,18.1,26.3,418
gasoline,20.5,25.9,391
gasoline,18.5,26.1,415
gasoline,19.9,25.5,400
gasoline,18.4,26.5,414
gasoline,19.9,25.7,400
gasoline,18.3,25.9,419
gasoline,19.8,25.3,402
gasoline,23.8146,33.1765,325
gasoline,22.3233,30.4124,349
gasoline,12,16,683.6153846
gasoline,22.3233,29.9708,351
gasoline,21.7524,29.3376,360
gasoline,22.3233,29.2741,355
gasoline,19.8039,26.7761,394
gasoline,19.3663,26.1286,405
gasoline,23.2447,31.6665,335
gasoline,23.8782,33.0332,324
gasoline,19.9494,26.6788,393
gasoline,24.0885,33.342,321
gasoline,23.8782,32.5998,326
gasoline,11,15,683.6153846
gasoline,20.7512,30.0485,367
gasoline,27.1962,38,285
gasoline,18.927,25.0863,416
gasoline,22.1096,30.3494,351
gasoline,21.2864,28.9241,366
gasoline,23.0882,30.7828,341
gasoline,23.0632,31.1662,339
gasoline,20.6019,30.7898,367
gasoline,18.4196,24.6346,426
gasoline,17,22,466
diesel,16,21,565.5555556
gasoline,17,21,466
gasoline,19.6319,26,401
gasoline,19.7206,25,401
gasoline,19,25,420
gasoline,19.46,25.1706,410
gasoline,16.8749,23.0924,463
gasoline,16,20,522
gasoline,16,21,493
gasoline,19.4199,24,423
gasoline,14.8943,19.1479,554
diesel,16,19,598.8235294
gasoline,13.3358,17.7264,592
gasoline,15.0462,17.8483,546
gasoline,16.6461,22.7413,470
gasoline,16.6063,22,468
gasoline,16.3482,21,494
gasoline,18.6249,24,423
gasoline,18,23,444
gasoline,18.6035,24,423
gasoline,18.2791,22.9146,442
gasoline,15,19,523
gasoline,11,16,683.6153846
gasoline,16.2329,21.7363,485
gasoline,16.1738,20,523
gasoline,17,22,468
gasoline,14.1215,18,568
gasoline,13.1409,17.0694,613
gasoline,13.0872,16.6417,615
gasoline,18,27.8704,416
gasoline,25.7089,30,316
gasoline,20.9627,26.5175,384
gasoline,20.2297,25.4121,399
gasoline,16,19,522.7647059
gasoline,24.2492,34.3275,317
gasoline,21.3224,28.3824,369
gasoline,22.3233,29.4644,353
gasoline,19.5124,26.1286,401
gasoline,21.2505,27.9345,372
gasoline,19.3,27.8,395
gasoline,19.3,27.7,396
gasoline,19.3,27.8,395
gasoline,17.8,25.5,428
gasoline,16,20,493.7222222
gasoline,19.5,25.5,404
gasoline,18.6,23.8,428
gasoline,18.6,23.8,430
gasoline,18.6,23.8,428
gasoline,18.6,23.8,430
gasoline,20.9221,31.7359,360
gasoline,20.9221,31.7359,360
gasoline,23.5969,32.63,330
gasoline,17.0265,24.3987,451
gasoline,22.5005,30.6012,348
gasoline,12,14,683.6153846
gasoline,20.1654,29.3522,380
gasoline,20,29.401,386
hybrid,25.4114,34.8886,306
gasoline,20.8906,29.8444,367
gasoline,23.48,33.5967,327
gasoline,20.8906,31.5832,360
gasoline,20.9627,31.1035,362
gasoline,19.8923,28.6928,385
hybrid,43,41,211
gasoline,17,26.1286,444
gasoline,24,31,329.1481481
gasoline,14,16,634.7857143
gasoline,16.4008,23.9495,466
gasoline,16.7042,26.4527,443
gasoline,17.3756,27.2277,426
gasoline,16.4046,25.0209,455
gasoline,18.3385,25.478,420
gasoline,18.3385,25.478,420
gasoline,25.0648,32.9713,314
gasoline,28.2125,34.0189,289
gasoline,28.2125,34.0189,289
gasoline,26.513,31,314
gasoline,14,17,592.4666667
gasoline,26.513,31,314
gasoline,19.0736,25.0863,417
diesel,27.5696,39.0795,319
diesel,27.5696,39.0795,319
diesel,27.9425,38.3105,319
diesel,27.9425,38.3105,319
gasoline,14.1316,22.3141,525
gasoline,13.1655,17,607
gasoline,14.055,21.6461,533
gasoline,14.055,21.6461,533
gasoline,11,13,740.5833333
gasoline,12.7459,17.1874,604
gasoline,12.782,17.2064,614
electric,123.62,93.45,0
gasoline,16.8538,22.2474,468
gasoline,16.8538,22.2474,468
gasoline,17.0777,23.244,458
gasoline,17.0777,23.244,458
gasoline,27.4955,36.9717,284
diesel,31.0271,47,276
diesel,30.2174,51.5315,274
gasoline,11,13,740.5833333
gasoline,28.1615,37.3512,280
gasoline,28.5594,37.3475,277
gasoline,17.5986,24.431,441
gasoline,17.5986,24.431,441
gasoline,31.0229,38.9127,260
gasoline,27,35.9168,296
gasoline,25.9637,35,306
diesel,30,45,291
diesel,29,48,290
hybrid,49.4795,43.0602,194
gasoline,11,15,683.6153846
gasoline,15.2737,22.3807,497
gasoline,28.4148,36.3927,281
gasoline,28.0777,35.2413,286
gasoline,27.3057,35.1898,289
gasoline,30,39.5547,263
gasoline,29.4867,37.5944,271
gasoline,28.2127,35.9696,283
gasoline,26.7185,34.5091,297
gasoline,29.4615,37.9582,269
gasoline,29.4615,37.9582,269
gasoline,11,16,683.6153846
gasoline,30.7672,39.5854,259
gasoline,29.7957,35.8006,274
gasoline,21.3224,28.1906,369
gasoline,20.8185,27.4851,378
gasoline,20.8185,27.4851,378
gasoline,20.7463,27.7421,378
gasoline,20.7463,27.7421,378
gasoline,15.5764,21.7131,496
gasoline,14.977,21.5039,513
gasoline,15.7849,22.0145,491
gasoline,11,17,683.6153846
gasoline,15.868,22.1145,489
gasoline,12.5909,17.7108,614
gasoline,14.6847,20.5304,527
gasoline,18.5595,25.478,420
gasoline,16.5545,24.8246,448
gasoline,22.8912,29.4644,349
gasoline,23.4563,30.2863,338
gasoline,16.2544,23.5747,470
diesel,25.6188,30.2863,369
gasoline,17.2,22.7,459
gasoline,9,11,888.7
gasoline,17,22.8,461
gasoline,22.3233,28.3824,357
gasoline,21.8954,28.0626,363
hybrid,34.0366,30.304,275
gasoline,16.8538,20.8063,479
gasoline,12.9007,18.3264,597
gasoline,16.9,24.3,452
gasoline,16.3,22.6,476
gasoline,16.606,19.9688,491
gasoline,13.0928,18.0199,595
gasoline,11,13,740.5833333
gasoline,16.606,19.9688,491
pi-hybrid,38,45,161
pi-hybrid,33,35,199
pi-hybrid,34,38,187
diesel,19.8767,27.4851,448
diesel,19.0736,26.6469,465
gasoline,17.3756,24.5623,442
gasoline,15.9541,24.662,468
gasoline,13.3854,21.8416,546
gasoline,16.3295,22.6469,474
gasoline,11,13,807.9090909
gasoline,17.9691,26.3231,425
gasoline,17.3012,24.89,444
gasoline,15.6519,21.78,495
gasoline,15.6519,23.5747,480
gasoline,15.6519,23.5747,480
gasoline,14.4806,23.8065,503
gasoline,12.5318,21.9564,568
gasoline,19,26.1156,402
gasoline,15.5519,25.9055,466
gasoline,16.7971,24.9215,451
gasoline,26,33,306.4482759
gasoline,9,11,888.7
gasoline,17.7052,27.1101,424
gasoline,17.0777,25.8687,440
gasoline,16.2465,24.0551,467
gasoline,15.9332,21.8969,489
gasoline,15.9593,21.8986,489
gasoline,20.1673,26,404
gasoline,14.666,18.2747,548
pi-hybrid,34,43,189
pi-hybrid,60,54,112
pi-hybrid,34,37,151
gasoline,19,24,423.1904762
gasoline,15.1221,19.8273,522
gasoline,20.3848,27.5494,383
gasoline,15.1979,20.0305,518
gasoline,20.5987,29.4622,373
gasoline,30.0672,37.6181,269
gasoline,30.0672,37,269
gasoline,29.4867,39.4711,267
gasoline,29.4867,38,278
gasoline,19.8767,25.8037,399
gasoline,19.6583,25.4128,404
gasoline,15,20,522.7647059
gasoline,30,39,264
gasoline,32.2022,40.4289,249
diesel,31.2586,43.1584,285
diesel,29.751,39.9232,303
gasoline,25.3366,33.5691,311
gasoline,25.5497,34.8146,306
gasoline,11.6733,18.3008,634
gasoline,13.8734,24.4091,512
gasoline,11.2645,18.0543,652
gasoline,20.9627,31.1035,370
gasoline,15,20,522.7647059
gasoline,19.8923,28,386
hybrid,41,38,222
gasoline,16.8538,25.6735,447
gasoline,17.5986,27.1633,425
gasoline,12.1833,18.5907,613
gasoline,19.8039,28.1237,388
gasoline,15.7274,23.0453,486
gasoline,18.5736,28,404
gasoline,17,26,444
gasoline,18.7066,27.9345,403
gasoline,12,14,683.6153846
gasoline,18.4122,27.8062,408
gasoline,11.7348,18.9434,623
gasoline,11.7348,18.9434,623
gasoline,11.6733,18.3008,634
gasoline,11.6733,18.3008,634
diesel,29.751,39.9232,303
gasoline,25.3366,33.5691,311
gasoline,25.5497,34.8146,306
gasoline,19.4949,24,408
gasoline,19.5331,25.4319,400
gasoline,14,17,592.4666667
gasoline,18.4134,23.2093,429
gasoline,17,22,443.5
gasoline,14.5029,18.407,555
gasoline,14.1007,17.8965,559
gasoline,14.0998,17.898,570
gasoline,14.666,20.7732,525
gasoline,14.666,20.7732,525
gasoline,19.0736,22.8864,431
gasoline,20.5296,24.1172,404
gasoline,22.9025,26.3672,363
gasoline,14,17,592.4666667
gasoline,22.0382,28.9871,359
gasoline,25.4114,32.7237,313
gasoline,25.4114,32.7237,313
gasoline,23.1035,30,342
gasoline,21.2395,28.1159,372
gasoline,21.1786,29.1471,361
gasoline,21.1786,29.1471,369
gasoline,21.2395,28.1159,386
gasoline,21.6809,26.3879,375
gasoline,21.8772,28,370
gasoline,14,17,592.4666667
gasoline,20.4645,26.927,387
gasoline,19.1468,25.2823,413
gasoline,19,25,404
gasoline,17.8638,24.7036,436
gasoline,18.4032,24.6222,426
gasoline,18.4032,24.6222,426
gasoline,18.2647,26,416
diesel,22.7801,29.3376,401
gasoline,18.0899,24.0938,434
gasoline,14.1972,19.42,549
gasoline,12,16,683.6153846
gasoline,18.0899,24.0938,434
gasoline,14.1972,19.42,549
gasoline,17.0777,24.9555,446
pi-hybrid,54,49,106
gasoline,25.3422,36.2115,302
gasoline,26.2388,35.3021,298
gasoline,15.1979,20.0305,518
gasoline,14.9,20.2,522
gasoline,21.3224,28.3824,369
gasoline,22.3233,29.4644,353
gasoline,10,12,807.9090909
gasoline,19.5124,26.1286,401
gasoline,21.2505,27.9345,372
gasoline,17,22.9,459
gasoline,14.0538,21.4866,533
gasoline,19.3426,28.1652,405
gasoline,19.8385,27,405
gasoline,22.3588,29.893,353
gasoline,21.0691,28.059,374
gasoline,18.9617,25.8358,424
gasoline,18.8539,27.0745,408
diesel,29,33,328.3870968
gasoline,10,12,807.9090909
gasoline,28.0782,38.4083,277
gasoline,27.6039,37.3549,284
gasoline,26,37,296
gasoline,27.058,37.6757,287
gasoline,22,32.2408,347
gasoline,19.2707,27.5313,396
gasoline,22.3491,31.8825,344
